quote_date,regionDesc,dateStata,dateISO,year,month,p_mean,p_75,p_median,p_25
200601,North West,01-01-2006,2006-01-01,2006,1,1.5776744,1.6,1.55,1.5
200602,North West,01-02-2006,2006-02-01,2006,2,1.5776744,1.6,1.55,1.5
200603,North West,01-03-2006,2006-03-01,2006,3,1.5776744,1.6,1.55,1.5
200604,North West,01-04-2006,2006-04-01,2006,4,1.5776744,1.6,1.55,1.5
200605,North West,01-05-2006,2006-05-01,2006,5,1.6030952,1.6,1.55,1.5
200606,North West,01-06-2006,2006-06-01,2006,6,1.6030952,1.6,1.55,1.5
200607,North West,01-07-2006,2006-07-01,2006,7,1.6030952,1.6,1.55,1.5
200608,North West,01-08-2006,2006-08-01,2006,8,1.6030952,1.6,1.55,1.5
200609,North West,01-09-2006,2006-09-01,2006,9,1.6763158,1.7,1.62,1.55
200610,North West,01-10-2006,2006-10-01,2006,10,1.6488372,1.7,1.6,1.55
200611,North West,01-11-2006,2006-11-01,2006,11,1.6488372,1.7,1.6,1.55
200612,North West,01-12-2006,2006-12-01,2006,12,1.6488372,1.7,1.6,1.55
200701,North West,01-01-2007,2007-01-01,2007,1,1.6597674,1.7,1.6,1.55
200702,North West,01-02-2007,2007-02-01,2007,2,1.6526667,1.7,1.6,1.55
200703,North West,01-03-2007,2007-03-01,2007,3,1.6526667,1.7,1.6,1.55
200704,North West,01-04-2007,2007-04-01,2007,4,1.6526667,1.7,1.6,1.55
200705,North West,01-05-2007,2007-05-01,2007,5,1.6637778,1.7,1.65,1.55
200706,North West,01-06-2007,2007-06-01,2007,6,1.6637778,1.7,1.65,1.55
200707,North West,01-07-2007,2007-07-01,2007,7,1.6637778,1.7,1.65,1.55
200708,North West,01-08-2007,2007-08-01,2007,8,1.6637778,1.7,1.65,1.55
200709,North West,01-09-2007,2007-09-01,2007,9,1.7178571,1.75,1.7,1.6
200710,North West,01-10-2007,2007-10-01,2007,10,1.7170454,1.735,1.7,1.625
200711,North West,01-11-2007,2007-11-01,2007,11,1.7144444,1.72,1.7,1.6
200712,North West,01-12-2007,2007-12-01,2007,12,1.7144444,1.72,1.7,1.6
200801,North West,01-01-2008,2008-01-01,2008,1,1.7211111,1.75,1.7,1.6
200802,North West,01-02-2008,2008-02-01,2008,2,1.7211111,1.75,1.7,1.6
200803,North West,01-03-2008,2008-03-01,2008,3,1.7211111,1.75,1.7,1.6
200804,North West,01-04-2008,2008-04-01,2008,4,1.7211111,1.75,1.7,1.6
200805,North West,01-05-2008,2008-05-01,2008,5,1.7369047,1.75,1.7,1.65
200806,North West,01-06-2008,2008-06-01,2008,6,1.7372093,1.75,1.7,1.65
200807,North West,01-07-2008,2008-07-01,2008,7,1.75,1.775,1.7,1.65
200808,North West,01-08-2008,2008-08-01,2008,8,1.75,1.775,1.7,1.65
200809,North West,01-09-2008,2008-09-01,2008,9,1.825,1.85,1.75,1.7
200810,North West,01-10-2008,2008-10-01,2008,10,1.825,1.85,1.75,1.7
200811,North West,01-11-2008,2008-11-01,2008,11,1.825,1.85,1.75,1.7
200812,North West,01-12-2008,2008-12-01,2008,12,1.825,1.85,1.75,1.7
200901,North West,01-01-2009,2009-01-01,2009,1,1.8071429,1.85,1.75,1.7
200902,North West,01-02-2009,2009-02-01,2009,2,1.8139535,1.85,1.75,1.7
200903,North West,01-03-2009,2009-03-01,2009,3,1.8139535,1.85,1.75,1.7
200904,North West,01-04-2009,2009-04-01,2009,4,1.8139535,1.85,1.75,1.7
200905,North West,01-05-2009,2009-05-01,2009,5,1.8148718,1.85,1.75,1.7
200906,North West,01-06-2009,2009-06-01,2009,6,1.8297619,1.85,1.75,1.7
200907,North West,01-07-2009,2009-07-01,2009,7,1.8297619,1.85,1.75,1.7
200908,North West,01-08-2009,2009-08-01,2009,8,1.8297619,1.85,1.75,1.7
200909,North West,01-09-2009,2009-09-01,2009,9,1.89175,1.975,1.825,1.75
200910,North West,01-10-2009,2009-10-01,2009,10,1.8943902,2,1.85,1.75
200911,North West,01-11-2009,2009-11-01,2009,11,1.9121429,2,1.85,1.75
200912,North West,01-12-2009,2009-12-01,2009,12,1.9121429,2,1.85,1.75
201001,North West,01-01-2010,2010-01-01,2010,1,1.86775,2,1.85,1.75
201002,North West,01-02-2010,2010-02-01,2010,2,1.864359,2,1.85,1.75
201003,North West,01-03-2010,2010-03-01,2010,3,1.8865,2,1.85,1.75
201004,North West,01-04-2010,2010-04-01,2010,4,1.8953658,2,1.85,1.75
201005,North West,01-05-2010,2010-05-01,2010,5,1.8765714,2,1.85,1.75
201006,North West,01-06-2010,2010-06-01,2010,6,1.89625,2,1.85,1.75
201007,North West,01-07-2010,2010-07-01,2010,7,1.8926829,2,1.85,1.75
201008,North West,01-08-2010,2010-08-01,2010,8,1.8926829,2,1.85,1.75
201009,North West,01-09-2010,2010-09-01,2010,9,1.87725,2,1.875,1.8
201010,North West,01-10-2010,2010-10-01,2010,10,1.87725,2,1.875,1.8
201011,North West,01-11-2010,2010-11-01,2010,11,1.87725,2,1.875,1.8
201012,North West,01-12-2010,2010-12-01,2010,12,1.87725,2,1.875,1.8
201101,North West,01-01-2011,2011-01-01,2011,1,1.8817948,2,1.9,1.8
201102,North West,01-02-2011,2011-02-01,2011,2,1.8817948,2,1.9,1.8
201103,North West,01-03-2011,2011-03-01,2011,3,1.8817948,2,1.9,1.8
201104,North West,01-04-2011,2011-04-01,2011,4,1.8817948,2,1.9,1.8
201105,North West,01-05-2011,2011-05-01,2011,5,1.8984616,2,1.9,1.8
201106,North West,01-06-2011,2011-06-01,2011,6,1.8984616,2,1.9,1.8
201107,North West,01-07-2011,2011-07-01,2011,7,1.8984616,2,1.9,1.8
201108,North West,01-08-2011,2011-08-01,2011,8,1.8984616,2,1.9,1.8
201109,North West,01-09-2011,2011-09-01,2011,9,1.9658974,2,2,1.85
201110,North West,01-10-2011,2011-10-01,2011,10,1.9658974,2,2,1.85
201111,North West,01-11-2011,2011-11-01,2011,11,1.9658974,2,2,1.85
201112,North West,01-12-2011,2011-12-01,2011,12,1.9658974,2,2,1.85
201201,North West,01-01-2012,2012-01-01,2012,1,1.9658974,2,2,1.85
201202,North West,01-02-2012,2012-02-01,2012,2,1.9658974,2,2,1.85
201203,North West,01-03-2012,2012-03-01,2012,3,1.9658974,2,2,1.85
201204,North West,01-04-2012,2012-04-01,2012,4,1.9658974,2,2,1.85
201205,North West,01-05-2012,2012-05-01,2012,5,1.9684615,2,2,1.85
201206,North West,01-06-2012,2012-06-01,2012,6,1.9684615,2,2,1.85
201207,North West,01-07-2012,2012-07-01,2012,7,1.9684615,2,2,1.85
201208,North West,01-08-2012,2012-08-01,2012,8,1.9684615,2,2,1.85
201209,North West,01-09-2012,2012-09-01,2012,9,1.964375,2.0749998,2,1.875
201210,North West,01-10-2012,2012-10-01,2012,10,1.964375,2.0749998,2,1.875
201211,North West,01-11-2012,2012-11-01,2012,11,1.9706249,2.0749998,2,1.9
201212,North West,01-12-2012,2012-12-01,2012,12,1.9706249,2.0749998,2,1.9
201301,North West,01-01-2013,2013-01-01,2013,1,1.9706249,2.0999999,1.95,1.9
201302,North West,01-02-2013,2013-02-01,2013,2,1.9706249,2.0999999,1.95,1.9
201303,North West,01-03-2013,2013-03-01,2013,3,1.9706249,2.0999999,1.95,1.9
201304,North West,01-04-2013,2013-04-01,2013,4,1.9706249,2.0999999,1.95,1.9
201305,North West,01-05-2013,2013-05-01,2013,5,1.9706249,2.0999999,1.95,1.9
201306,North West,01-06-2013,2013-06-01,2013,6,1.9706249,2.0999999,1.95,1.9
201307,North West,01-07-2013,2013-07-01,2013,7,1.9706249,2.0999999,1.95,1.9
201308,North West,01-08-2013,2013-08-01,2013,8,1.9706249,2.0999999,1.95,1.9
201309,North West,01-09-2013,2013-09-01,2013,9,2.0106249,2.1750002,2,1.925
201310,North West,01-10-2013,2013-10-01,2013,10,2.0106249,2.1750002,2,1.925
201311,North West,01-11-2013,2013-11-01,2013,11,2.0106249,2.1750002,2,1.925
201312,North West,01-12-2013,2013-12-01,2013,12,2.0106249,2.1750002,2,1.925
201401,North West,01-01-2014,2014-01-01,2014,1,2.0074999,2.1750002,2,1.9
201402,North West,01-02-2014,2014-02-01,2014,2,2.0074999,2.1750002,2,1.9
201403,North West,01-03-2014,2014-03-01,2014,3,2.0074999,2.1750002,2,1.9
201404,North West,01-04-2014,2014-04-01,2014,4,2.0074999,2.1750002,2,1.9
201405,North West,01-05-2014,2014-05-01,2014,5,1.97,2.1500001,2,1.9
201406,North West,01-06-2014,2014-06-01,2014,6,1.925,2.0999999,2,1.9
201407,North West,01-07-2014,2014-07-01,2014,7,1.925,2.0999999,2,1.9
201408,North West,01-08-2014,2014-08-01,2014,8,1.925,2.0999999,2,1.9
201409,North West,01-09-2014,2014-09-01,2014,9,1.99,2.1500001,2,1.9
201410,North West,01-10-2014,2014-10-01,2014,10,1.99,2.1500001,2,1.9
201411,North West,01-11-2014,2014-11-01,2014,11,1.99,2.1500001,2,1.9
201412,North West,01-12-2014,2014-12-01,2014,12,1.99,2.1500001,2,1.9
201501,North West,01-01-2015,2015-01-01,2015,1,2.0033333,2.2,2.05,1.9
201502,North West,01-02-2015,2015-02-01,2015,2,2.0033333,2.2,2.05,1.9
201503,North West,01-03-2015,2015-03-01,2015,3,2.0033333,2.2,2.05,1.9
201504,North West,01-04-2015,2015-04-01,2015,4,2.0033333,2.2,2.05,1.9
201505,North West,01-05-2015,2015-05-01,2015,5,2.0033333,2.2,2.05,1.9
201506,North West,01-06-2015,2015-06-01,2015,6,1.95625,2.1750002,2.0250001,1.9
201507,North West,01-07-2015,2015-07-01,2015,7,1.95625,2.1750002,2.0250001,1.9
201508,North West,01-08-2015,2015-08-01,2015,8,1.95625,2.1750002,2.0250001,1.9
201509,North West,01-09-2015,2015-09-01,2015,9,1.978125,2.2,2.0999999,1.9
201510,North West,01-10-2015,2015-10-01,2015,10,1.978125,2.2,2.0999999,1.9
201511,North West,01-11-2015,2015-11-01,2015,11,1.978125,2.2,2.0999999,1.9
201512,North West,01-12-2015,2015-12-01,2015,12,1.978125,2.2,2.0999999,1.9
201601,North West,01-01-2016,2016-01-01,2016,1,1.9712501,2.2,2.0749998,1.9
201602,North West,01-02-2016,2016-02-01,2016,2,1.9712501,2.2,2.0749998,1.9
201603,North West,01-03-2016,2016-03-01,2016,3,1.9712501,2.2,2.0749998,1.9
201604,North West,01-04-2016,2016-04-01,2016,4,1.9712501,2.2,2.0749998,1.9
201605,North West,01-05-2016,2016-05-01,2016,5,1.959375,2.2,2.05,1.9
201606,North West,01-06-2016,2016-06-01,2016,6,1.959375,2.2,2.05,1.9
201607,North West,01-07-2016,2016-07-01,2016,7,1.959375,2.2,2.05,1.9
201608,North West,01-08-2016,2016-08-01,2016,8,1.959375,2.2,2.05,1.9
201609,North West,01-09-2016,2016-09-01,2016,9,1.97375,2.2,2.0900002,1.9
201610,North West,01-10-2016,2016-10-01,2016,10,1.97375,2.2,2.0900002,1.9
201611,North West,01-11-2016,2016-11-01,2016,11,1.97375,2.2,2.0900002,1.9
201612,North West,01-12-2016,2016-12-01,2016,12,1.97375,2.2,2.0900002,1.9
201701,North West,01-01-2017,2017-01-01,2017,1,1.9768751,2.2,2.0900002,1.9
201702,North West,01-02-2017,2017-02-01,2017,2,1.9768751,2.2,2.0900002,1.9
201703,North West,01-03-2017,2017-03-01,2017,3,1.9768751,2.2,2.0900002,1.9
201704,North West,01-04-2017,2017-04-01,2017,4,1.9768751,2.2,2.0900002,1.9
201705,North West,01-05-2017,2017-05-01,2017,5,1.98,2.2,2.115,1.9
201706,North West,01-06-2017,2017-06-01,2017,6,1.98,2.2,2.115,1.9
201707,North West,01-07-2017,2017-07-01,2017,7,1.98,2.2,2.115,1.9
201708,North West,01-08-2017,2017-08-01,2017,8,1.98,2.2,2.115,1.9
201709,North West,01-09-2017,2017-09-01,2017,9,2.0393751,2.2249999,2.1400001,1.95
201710,North West,01-10-2017,2017-10-01,2017,10,2.0393751,2.2249999,2.1400001,1.95
201711,North West,01-11-2017,2017-11-01,2017,11,2.0393751,2.2249999,2.1400001,1.95
201712,North West,01-12-2017,2017-12-01,2017,12,2.0393751,2.2249999,2.1400001,1.95
201801,North West,01-01-2018,2018-01-01,2018,1,2.0393751,2.2249999,2.1400001,1.95
201802,North West,01-02-2018,2018-02-01,2018,2,2.0393751,2.2249999,2.1400001,1.95
201803,North West,01-03-2018,2018-03-01,2018,3,2.0393751,2.2249999,2.1400001,1.95
201804,North West,01-04-2018,2018-04-01,2018,4,2.0393751,2.2249999,2.1400001,1.95
201805,North West,01-05-2018,2018-05-01,2018,5,2.0550001,2.2,2.1400001,2.05
201806,North West,01-06-2018,2018-06-01,2018,6,2.0550001,2.2,2.1400001,2.05
201807,North West,01-07-2018,2018-07-01,2018,7,2.0550001,2.2,2.1400001,2.05
201808,North West,01-08-2018,2018-08-01,2018,8,2.0550001,2.2,2.1400001,2.05
201809,North West,01-09-2018,2018-09-01,2018,9,2.0925,2.3,2.2,2.05
201810,North West,01-10-2018,2018-10-01,2018,10,2.0925,2.3,2.2,2.05
201811,North West,01-11-2018,2018-11-01,2018,11,2.0925,2.3,2.2,2.05
201812,North West,01-12-2018,2018-12-01,2018,12,2.0925,2.3,2.2,2.05
201901,North West,01-01-2019,2019-01-01,2019,1,2.1018751,2.3249998,2.2,2.05
201902,North West,01-02-2019,2019-02-01,2019,2,2.1018751,2.3249998,2.2,2.05
201903,North West,01-03-2019,2019-03-01,2019,3,2.1018751,2.3249998,2.2,2.05
201904,North West,01-04-2019,2019-04-01,2019,4,2.1018751,2.3249998,2.2,2.05
201905,North West,01-05-2019,2019-05-01,2019,5,2.108125,2.3249998,2.2,2.05
201906,North West,01-06-2019,2019-06-01,2019,6,2.108125,2.3249998,2.2,2.05
201907,North West,01-07-2019,2019-07-01,2019,7,2.108125,2.3249998,2.2,2.05
201908,North West,01-08-2019,2019-08-01,2019,8,2.108125,2.3249998,2.2,2.05
201909,North West,01-09-2019,2019-09-01,2019,9,2.1453333,2.3499999,2.2,2
201910,North West,01-10-2019,2019-10-01,2019,10,2.155,2.3249998,2.2,2.0900002
201911,North West,01-11-2019,2019-11-01,2019,11,2.155,2.3249998,2.2,2.0900002
201912,North West,01-12-2019,2019-12-01,2019,12,2.155,2.3249998,2.2,2.0900002
202001,North West,01-01-2020,2020-01-01,2020,1,2.1586666,2.3499999,2.2,2
202002,North West,01-02-2020,2020-02-01,2020,2,2.1612501,2.3249998,2.2,2.0900002
202003,North West,01-03-2020,2020-03-01,2020,3,2.1612501,2.3249998,2.2,2.0900002
202007,North West,01-07-2020,2020-07-01,2020,7,2.2275,2.3249998,2.2249999,2.2
202008,North West,01-08-2020,2020-08-01,2020,8,2.2275,2.3249998,2.2249999,2.2
202009,North West,01-09-2020,2020-09-01,2020,9,2.1907144,2.3199999,2.25,2.2
202010,North West,01-10-2020,2020-10-01,2020,10,2.1907144,2.3199999,2.25,2.2
202011,North West,01-11-2020,2020-11-01,2020,11,2.1907144,2.3199999,2.25,2.2
202012,North West,01-12-2020,2020-12-01,2020,12,2.1907144,2.3199999,2.25,2.2
202104,North West,01-04-2021,2021-04-01,2021,4,2.1907144,2.3199999,2.25,2.2
202105,North West,01-05-2021,2021-05-01,2021,5,2.1942856,2.3199999,2.25,2.2
202106,North West,01-06-2021,2021-06-01,2021,6,2.20875,2.3600001,2.25,2.2
202107,North West,01-07-2021,2021-07-01,2021,7,2.20875,2.3600001,2.25,2.2
202108,North West,01-08-2021,2021-08-01,2021,8,2.20875,2.3600001,2.25,2.2
202109,North West,01-09-2021,2021-09-01,2021,9,2.27125,2.4000001,2.3,2.2
202110,North West,01-10-2021,2021-10-01,2021,10,2.27125,2.4000001,2.3,2.2
202111,North West,01-11-2021,2021-11-01,2021,11,2.27125,2.4000001,2.3,2.2
202112,North West,01-12-2021,2021-12-01,2021,12,2.27125,2.4000001,2.3,2.2
202201,North West,01-01-2022,2022-01-01,2022,1,2.29,2.4000001,2.3,2.2
202202,North West,01-02-2022,2022-02-01,2022,2,2.29,2.4000001,2.3,2.2
202203,North West,01-03-2022,2022-03-01,2022,3,2.29,2.4000001,2.3,2.2
202204,North West,01-04-2022,2022-04-01,2022,4,2.29,2.4000001,2.3,2.2
202205,North West,01-05-2022,2022-05-01,2022,5,2.2962501,2.4100001,2.3099999,2.2
202206,North West,01-06-2022,2022-06-01,2022,6,2.2962501,2.4100001,2.3099999,2.2
202207,North West,01-07-2022,2022-07-01,2022,7,2.2962501,2.4100001,2.3099999,2.2
202208,North West,01-08-2022,2022-08-01,2022,8,2.2962501,2.4100001,2.3099999,2.2
202209,North West,01-09-2022,2022-09-01,2022,9,2.3387499,2.45,2.335,2.2
202210,North West,01-10-2022,2022-10-01,2022,10,2.3387499,2.45,2.335,2.2
200302,Northern Ireland,01-02-2003,2003-02-01,2003,2,1.5354167,1.5,1.5,1.5
200303,Northern Ireland,01-03-2003,2003-03-01,2003,3,1.5354167,1.5,1.5,1.5
200304,Northern Ireland,01-04-2003,2003-04-01,2003,4,1.5479167,1.5,1.5,1.5
200305,Northern Ireland,01-05-2003,2003-05-01,2003,5,1.6130434,1.65,1.65,1.5
200306,Northern Ireland,01-06-2003,2003-06-01,2003,6,1.6,1.65,1.65,1.5
200307,Northern Ireland,01-07-2003,2003-07-01,2003,7,1.6,1.65,1.65,1.5
200308,Northern Ireland,01-08-2003,2003-08-01,2003,8,1.6,1.65,1.65,1.5
200309,Northern Ireland,01-09-2003,2003-09-01,2003,9,1.6681818,1.65,1.65,1.65
200310,Northern Ireland,01-10-2003,2003-10-01,2003,10,1.6681818,1.65,1.65,1.65
200311,Northern Ireland,01-11-2003,2003-11-01,2003,11,1.6681818,1.65,1.65,1.65
200312,Northern Ireland,01-12-2003,2003-12-01,2003,12,1.6681818,1.65,1.65,1.65
200401,Northern Ireland,01-01-2004,2004-01-01,2004,1,1.6673913,1.65,1.65,1.65
200402,Northern Ireland,01-02-2004,2004-02-01,2004,2,1.7566667,1.85,1.85,1.65
200403,Northern Ireland,01-03-2004,2004-03-01,2004,3,1.7566667,1.85,1.85,1.65
200404,Northern Ireland,01-04-2004,2004-04-01,2004,4,1.7566667,1.85,1.85,1.65
200405,Northern Ireland,01-05-2004,2004-05-01,2004,5,1.8366667,2,2,1.65
200406,Northern Ireland,01-06-2004,2004-06-01,2004,6,1.8366667,2,2,1.65
200407,Northern Ireland,01-07-2004,2004-07-01,2004,7,1.8366667,2,2,1.65
200408,Northern Ireland,01-08-2004,2004-08-01,2004,8,1.8366667,2,2,1.65
200409,Northern Ireland,01-09-2004,2004-09-01,2004,9,1.9066666,2,2,1.8
200410,Northern Ireland,01-10-2004,2004-10-01,2004,10,1.9066666,2,2,1.8
200411,Northern Ireland,01-11-2004,2004-11-01,2004,11,1.9066666,2,2,1.8
200412,Northern Ireland,01-12-2004,2004-12-01,2004,12,1.9066666,2,2,1.8
200501,Northern Ireland,01-01-2005,2005-01-01,2005,1,1.9066666,2,2,1.8
200502,Northern Ireland,01-02-2005,2005-02-01,2005,2,1.9125,2,2,1.8
200503,Northern Ireland,01-03-2005,2005-03-01,2005,3,1.9125,2,2,1.8
200504,Northern Ireland,01-04-2005,2005-04-01,2005,4,1.92,2,2,1.8
200505,Northern Ireland,01-05-2005,2005-05-01,2005,5,1.8,1.8,1.8,1.8
200506,Northern Ireland,01-06-2005,2005-06-01,2005,6,1.9799999,2.0999999,2.0999999,1.8
200507,Northern Ireland,01-07-2005,2005-07-01,2005,7,1.9799999,2.0999999,2.0999999,1.8
200508,Northern Ireland,01-08-2005,2005-08-01,2005,8,1.9799999,2.0999999,2.0999999,1.8
200509,Northern Ireland,01-09-2005,2005-09-01,2005,9,2.02,2.0999999,2.0999999,1.9
200510,Northern Ireland,01-10-2005,2005-10-01,2005,10,2.02,2.0999999,2.0999999,1.9
200511,Northern Ireland,01-11-2005,2005-11-01,2005,11,2.02,2.0999999,2.0999999,1.9
200512,Northern Ireland,01-12-2005,2005-12-01,2005,12,2.02,2.0999999,2.0999999,1.9
200601,Northern Ireland,01-01-2006,2006-01-01,2006,1,2.02,2.0999999,2.0999999,1.9
200602,Northern Ireland,01-02-2006,2006-02-01,2006,2,2.0125,2.0999999,2.0999999,1.9
200603,Northern Ireland,01-03-2006,2006-03-01,2006,3,2.0125,2.0999999,2.0999999,1.9
200604,Northern Ireland,01-04-2006,2006-04-01,2006,4,2.0058823,2.0999999,2.0999999,1.9
200605,Northern Ireland,01-05-2006,2006-05-01,2006,5,2.0058823,2.0999999,2.0999999,1.9
200606,Northern Ireland,01-06-2006,2006-06-01,2006,6,2.0058823,2.0999999,2.0999999,1.9
200607,Northern Ireland,01-07-2006,2006-07-01,2006,7,2.0058823,2.0999999,2.0999999,1.9
200608,Northern Ireland,01-08-2006,2006-08-01,2006,8,2.0058823,2.0999999,2.0999999,1.9
200609,Northern Ireland,01-09-2006,2006-09-01,2006,9,2.1058824,2.2,2.2,2
200610,Northern Ireland,01-10-2006,2006-10-01,2006,10,2.1058824,2.2,2.2,2
200611,Northern Ireland,01-11-2006,2006-11-01,2006,11,2.1058824,2.2,2.2,2
200612,Northern Ireland,01-12-2006,2006-12-01,2006,12,2.1058824,2.2,2.2,2
200701,Northern Ireland,01-01-2007,2007-01-01,2007,1,2.1058824,2.2,2.2,2
200702,Northern Ireland,01-02-2007,2007-02-01,2007,2,2.1058824,2.2,2.2,2
200703,Northern Ireland,01-03-2007,2007-03-01,2007,3,2.1058824,2.2,2.2,2
200704,Northern Ireland,01-04-2007,2007-04-01,2007,4,2.1058824,2.2,2.2,2
200705,Northern Ireland,01-05-2007,2007-05-01,2007,5,2.1058824,2.2,2.2,2
200706,Northern Ireland,01-06-2007,2007-06-01,2007,6,2.1058824,2.2,2.2,2
200707,Northern Ireland,01-07-2007,2007-07-01,2007,7,2.1058824,2.2,2.2,2
200708,Northern Ireland,01-08-2007,2007-08-01,2007,8,2.1058824,2.2,2.2,2
200709,Northern Ireland,01-09-2007,2007-09-01,2007,9,2.1058824,2.2,2.2,2
200710,Northern Ireland,01-10-2007,2007-10-01,2007,10,2.1058824,2.2,2.2,2
200711,Northern Ireland,01-11-2007,2007-11-01,2007,11,2.1058824,2.2,2.2,2
200712,Northern Ireland,01-12-2007,2007-12-01,2007,12,2.1058824,2.2,2.2,2
200801,Northern Ireland,01-01-2008,2008-01-01,2008,1,2.1058824,2.2,2.2,2
200802,Northern Ireland,01-02-2008,2008-02-01,2008,2,2.1058824,2.2,2.2,2
200803,Northern Ireland,01-03-2008,2008-03-01,2008,3,2.1058824,2.2,2.2,2
200804,Northern Ireland,01-04-2008,2008-04-01,2008,4,2.1058824,2.2,2.2,2
200805,Northern Ireland,01-05-2008,2008-05-01,2008,5,2.1058824,2.2,2.2,2
200806,Northern Ireland,01-06-2008,2008-06-01,2008,6,2.1058824,2.2,2.2,2
200807,Northern Ireland,01-07-2008,2008-07-01,2008,7,2.1058824,2.2,2.2,2
200808,Northern Ireland,01-08-2008,2008-08-01,2008,8,2.1058824,2.2,2.2,2
200809,Northern Ireland,01-09-2008,2008-09-01,2008,9,2.1529412,2.2,2.2,2.0999999
200810,Northern Ireland,01-10-2008,2008-10-01,2008,10,2.1529412,2.2,2.2,2.0999999
200811,Northern Ireland,01-11-2008,2008-11-01,2008,11,2.1529412,2.2,2.2,2.0999999
200812,Northern Ireland,01-12-2008,2008-12-01,2008,12,2.1529412,2.2,2.2,2.0999999
200901,Northern Ireland,01-01-2009,2009-01-01,2009,1,2.1529412,2.2,2.2,2.0999999
200902,Northern Ireland,01-02-2009,2009-02-01,2009,2,2.1529412,2.2,2.2,2.0999999
200903,Northern Ireland,01-03-2009,2009-03-01,2009,3,2.1529412,2.2,2.2,2.0999999
200904,Northern Ireland,01-04-2009,2009-04-01,2009,4,2.1529412,2.2,2.2,2.0999999
200905,Northern Ireland,01-05-2009,2009-05-01,2009,5,2.1500001,2.2,2.1500001,2.0999999
200906,Northern Ireland,01-06-2009,2009-06-01,2009,6,2.1500001,2.2,2.1500001,2.0999999
200907,Northern Ireland,01-07-2009,2009-07-01,2009,7,2.1500001,2.2,2.1500001,2.0999999
200908,Northern Ireland,01-08-2009,2009-08-01,2009,8,2.1500001,2.2,2.1500001,2.0999999
200909,Northern Ireland,01-09-2009,2009-09-01,2009,9,2.1500001,2.2,2.1500001,2.0999999
200910,Northern Ireland,01-10-2009,2009-10-01,2009,10,2.1500001,2.2,2.1500001,2.0999999
200911,Northern Ireland,01-11-2009,2009-11-01,2009,11,2.1500001,2.2,2.1500001,2.0999999
200912,Northern Ireland,01-12-2009,2009-12-01,2009,12,2.1500001,2.2,2.1500001,2.0999999
201001,Northern Ireland,01-01-2010,2010-01-01,2010,1,2.1500001,2.2,2.1500001,2.0999999
201002,Northern Ireland,01-02-2010,2010-02-01,2010,2,2.1500001,2.2,2.1500001,2.0999999
201003,Northern Ireland,01-03-2010,2010-03-01,2010,3,2.1500001,2.2,2.1500001,2.0999999
201004,Northern Ireland,01-04-2010,2010-04-01,2010,4,2.1500001,2.2,2.1500001,2.0999999
201005,Northern Ireland,01-05-2010,2010-05-01,2010,5,2.1500001,2.2,2.1500001,2.0999999
201006,Northern Ireland,01-06-2010,2010-06-01,2010,6,2.1500001,2.2,2.1500001,2.0999999
201007,Northern Ireland,01-07-2010,2010-07-01,2010,7,2.1500001,2.2,2.1500001,2.0999999
201008,Northern Ireland,01-08-2010,2010-08-01,2010,8,2.1500001,2.2,2.1500001,2.0999999
201009,Northern Ireland,01-09-2010,2010-09-01,2010,9,2.2,2.2,2.2,2.2
201010,Northern Ireland,01-10-2010,2010-10-01,2010,10,2.2,2.2,2.2,2.2
201011,Northern Ireland,01-11-2010,2010-11-01,2010,11,2.2,2.2,2.2,2.2
201012,Northern Ireland,01-12-2010,2010-12-01,2010,12,2.2,2.2,2.2,2.2
201101,Northern Ireland,01-01-2011,2011-01-01,2011,1,2.2,2.2,2.2,2.2
201102,Northern Ireland,01-02-2011,2011-02-01,2011,2,2.2,2.2,2.2,2.2
201103,Northern Ireland,01-03-2011,2011-03-01,2011,3,2.2,2.2,2.2,2.2
201104,Northern Ireland,01-04-2011,2011-04-01,2011,4,2.2,2.2,2.2,2.2
201105,Northern Ireland,01-05-2011,2011-05-01,2011,5,2.2,2.2,2.2,2.2
201106,Northern Ireland,01-06-2011,2011-06-01,2011,6,2.2,2.2,2.2,2.2
201107,Northern Ireland,01-07-2011,2011-07-01,2011,7,2.2,2.2,2.2,2.2
201108,Northern Ireland,01-08-2011,2011-08-01,2011,8,2.2,2.2,2.2,2.2
201109,Northern Ireland,01-09-2011,2011-09-01,2011,9,2.2,2.2,2.2,2.2
201110,Northern Ireland,01-10-2011,2011-10-01,2011,10,2.2,2.2,2.2,2.2
201111,Northern Ireland,01-11-2011,2011-11-01,2011,11,2.2,2.2,2.2,2.2
201112,Northern Ireland,01-12-2011,2011-12-01,2011,12,2.2,2.2,2.2,2.2
201201,Northern Ireland,01-01-2012,2012-01-01,2012,1,2.2,2.2,2.2,2.2
